20230101T000015,0,0,0,0,0,0,0,0
20230101T000015.100000,1,1,817.3635056551982,974.0958943199804,-270.2851980630871,0,0,0
20230101T000015.100000,0,0,0,0,0,0,0,0
20230101T000015.200000,1,1,974.0958943199804,817.3635056551983,-270.2851980630871,0,0,0
20230101T000015.200000,0,0,0,0,0,0,0,0
20230101T000015.300000,1,1,1101.230872152156,635.7959404769738,-270.2851980630871,0,0,0
20230101T000015.300000,0,0,0,0,0,0,0,0
20230101T000015.400000,1,1,1194.905507183697,434.9100373756259,-270.2851980630871,0,0,0
20230101T000015.400000,0,0,0,0,0,0,0,0
20230101T000015.500000,1,1,1252.273543030824,220.8096128637173,-270.2851980630871,0,0,0
20230101T000015.500000,0,0,0,0,0,0,0,0
20230101T000015.600000,1,1,1271.591880953947,7.786254634160069e-14,-270.2851980630871,0,0,0
20230101T000015.600000,0,0,0,0,0,0,0,0
20230101T000015.700000,1,1,1252.273543030824,-220.8096128637171,-270.2851980630871,0,0,0
20230101T000015.700000,0,0,0,0,0,0,0,0
20230101T000015.800000,1,1,1194.905507183698,-434.9100373756257,-270.2851980630871,0,0,0
20230101T000015.800000,0,0,0,0,0,0,0,0
20230101T000015.900000,1,1,1101.230872152156,-635.7959404769734,-270.2851980630871,0,0,0
20230101T000015.900000,0,0,0,0,0,0,0,0
20230101T000016,1,1,974.0958943199804,-817.3635056551983,-270.2851980630871,0,0,0
20230101T000016,0,0,0,0,0,0,0,0
20230101T000016.100000,1,1,835.1148530949357,995.2511264046756,-45.36934571325126,0,0,0
20230101T000016.100000,0,0,0,0,0,0,0,0
20230101T000016.200000,1,1,995.2511264046756,835.1148530949358,-45.36934571325126,0,0,0
20230101T000016.200000,0,0,0,0,0,0,0,0
20230101T000016.300000,1,1,1125.147197859979,649.6040375624124,-45.36934571325126,0,0,0
20230101T000016.300000,0,0,0,0,0,0,0,0
20230101T000016.400000,1,1,1220.856241060262,444.3553320640588,-45.36934571325126,0,0,0
20230101T000016.400000,0,0,0,0,0,0,0,0
20230101T000016.500000,1,1,1279.470185158994,225.6051146555862,-45.36934571325126,0,0,0
20230101T000016.500000,0,0,0,0,0,0,0,0
20230101T000016.600000,1,1,1299.208075124825,7.955355053140051e-14,-45.36934571325126,0,0,0
20230101T000016.600000,0,0,0,0,0,0,0,0
20230101T000016.700000,1,1,1279.470185158994,-225.605114655586,-45.36934571325126,0,0,0
20230101T000016.700000,0,0,0,0,0,0,0,0
20230101T000016.800000,1,1,1220.856241060262,-444.3553320640586,-45.36934571325126,0,0,0
20230101T000016.800000,0,0,0,0,0,0,0,0
20230101T000016.900000,1,1,1125.14719785998,-649.6040375624119,-45.36934571325126,0,0,0
20230101T000016.900000,0,0,0,0,0,0,0,0
20230101T000017,1,1,995.2511264046756,-835.1148530949358,-45.36934571325126,0,0,0
20230101T000017,0,0,0,0,0,0,0,0
20230101T000017.100000,1,1,827.4916583118893,986.1661566349346,180.9250312480851,0,0,0
20230101T000017.100000,0,0,0,0,0,0,0,0
20230101T000017.200000,1,1,986.1661566349346,827.4916583118895,180.9250312480851,0,0,0
20230101T000017.200000,0,0,0,0,0,0,0,0
20230101T000017.300000,1,1,1114.876495312781,643.6742446820208,180.9250312480851,0,0,0
20230101T000017.300000,0,0,0,0,0,0,0,0
20230101T000017.400000,1,1,1209.711875835276,440.2991148423727,180.9250312480851,0,0,0
20230101T000017.400000,0,0,0,0,0,0,0,0
20230101T000017.500000,1,1,1267.790773154262,223.5457192003415,180.9250312480851,0,0,0
20230101T000017.500000,0,0,0,0,0,0,0,0
20230101T000017.600000,1,1,1287.348489364041,7.882736034434268e-14,180.9250312480851,0,0,0
20230101T000017.600000,0,0,0,0,0,0,0,0
20230101T000017.700000,1,1,1267.790773154262,-223.5457192003414,180.9250312480851,0,0,0
20230101T000017.700000,0,0,0,0,0,0,0,0
20230101T000017.800000,1,1,1209.711875835276,-440.2991148423725,180.9250312480851,0,0,0
20230101T000017.800000,0,0,0,0,0,0,0,0
20230101T000017.900000,1,1,1114.876495312781,-643.6742446820203,180.9250312480851,0,0,0
20230101T000017.900000,0,0,0,0,0,0,0,0
20230101T000018,1,1,986.1661566349346,-827.4916583118895,180.9250312480851,0,0,0
20230101T000018,0,0,0,0,0,0,0,0
20230101T000018.100000,1,1,943.1117372944595,1123.956801138439,-311.867536226639,0,0,0
20230101T000018.100000,0,0,0,0,0,0,0,0
